Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Golden Compass","Icicle Island Smears > Lower Snow Creek area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121756499/golden-compass,2.0,-1,Sport,5.10a,1,115,47.54171,-120.71031
"Knobs of Shame","Goat Dome > Lower Snow Creek area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121757119/knobs-of-shame,3.0,-1,Sport,5.10a/b,2,200,47.54186,-120.70966
"Space Aliens Stole My Face","Billy Goat Bluff > Lower Snow Creek area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121756823/space-aliens-stole-my-face,2.5,-1,Sport,5.8,1,95,47.54218,-120.70911
"MacKenzie's Magic Carpet Ride","Billy Goat Bluff > Lower Snow Creek area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121756878/mackenzies-magic-carpet-ride,1.5,-1,Sport,5.10a,1,80,47.54218,-120.70911
"La Bamba","Madsen's Buttress > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109487072/la-bamba,3.0,-1,Sport,5.12a,1,50,47.5427,-120.7106
"Field Trip","Classroom > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122495540/field-trip,2.3,-1,Sport,5.6,1,,47.54508,-120.71053
"The Inglorious Bastard","Classroom > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122447340/the-inglorious-bastard,2.9,-1,Sport,5.9,1,,47.54508,-120.71053
"The Horse With No Name","Classroom > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123085714/the-horse-with-no-name,3.4,-1,Sport,5.10b/c,1,,47.54508,-120.71053
Sunkist,"Sunkist Wall > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122509670/sunkist,2.5,-1,Sport,5.10c,1,40,47.54504,-120.71324
Fluburbia,"Sunkist Wall > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122509684/fluburbia,3.0,-1,Sport,5.11b,1,40,47.54504,-120.71324
"The Roadrunner","Lower Madsen’s Buttress (Right side of The Visor) > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122548167/the-roadrunner,3.4,-1,Sport,5.10,1,,47.54464,-120.71134
"Third Planet","Lower Madsen’s Buttress (Right side of The Visor) > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122548288/third-planet,3.6,-1,Sport,5.11-,1,,47.54464,-120.71134
Observatory,"Madsen's Buttress Slabs > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123926375/observatory,3.0,-1,Sport,5.8,1,110,47.54483,-120.71083
Astrolabe,"Madsen's Buttress Slabs > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123925284/astrolabe,3.0,-1,Sport,5.9,2,110,47.54483,-120.71083
"Middle Anchor","Bikini Boulders > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122618867/middle-anchor,2.0,-1,"Trad, TR",5.4,1,30,47.55006,-120.76051
Funcooker,"30 Rock > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122735873/funcooker,1.5,-1,"Sport, TR",5.8,1,35,47.57184,-120.78764
"Rural Juror","30 Rock > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122735867/rural-juror,2.0,-1,"Sport, TR",5.10c/d,1,35,47.57184,-120.78764
"Coming In Quartz","30 Rock > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122735849/coming-in-quartz,-1.0,-1,TR,5.11-,1,30,47.57184,-120.78764
Ludachristmas,"30 Rock > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122735889/ludachristmas,-1.0,-1,TR,5.11+,1,35,47.57184,-120.78764
"Sweet Tooth","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122873952/sweet-tooth,3.1,-1,Sport,5.9,1,,47.61159,-120.86339
"Consular Road","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122876445/consular-road,2.8,-1,Sport,5.9,1,,47.61159,-120.86339
Profiteroles,"Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122877952/profiteroles,2.8,-1,Sport,5.9,1,,47.61159,-120.86339
"Candy Corn","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122874903/candy-corn,2.7,-1,Sport,5.10a,1,,47.61159,-120.86339
"Açaí Bowl","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122875244/acai-bowl,2.9,-1,Sport,5.10b,1,,47.61159,-120.86339
"Voodoo Doughnut","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122874053/voodoo-doughnut,2.7,-1,Sport,5.10c,1,,47.61159,-120.86339
"Cube Crack","Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106165686/cube-crack,2.4,-1,"TR, Boulder","5.8- V0-",1,20,47.54524,-120.72914
"Eagle's Prey","Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105981224/eagles-prey,1.9,-1,"Trad, Sport",5.9,1,70,47.54524,-120.72914
GRTC,"Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105869868/grtc,2.4,-1,Sport,5.10b,1,60,47.54524,-120.72914
"Stolen Thunder","Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105981211/stolen-thunder,2.3,-1,Sport,5.10c,1,70,47.54524,-120.72914
"Eagle's Way","Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582217/eagles-way,1.7,-1,Sport,5.10c,1,75,47.54524,-120.72914
"Natty Light (aka Natural Light)","Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117739826/natty-light-aka-natural-light,1.8,-1,Sport,5.10c,1,60,47.54524,-120.72914
"5.6 Dihedral","Hammerhead Rock > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106165717/56-dihedral,1.5,-1,"Trad, TR",5.6,1,30,47.54288,-120.7281
"5.8 Face","Hammerhead Rock > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106165740/58-face,1.5,-1,TR,5.8,1,30,47.54288,-120.7281
"5.9 Crack","Hammerhead Rock > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106165758/59-crack,1.9,-1,"Trad, TR",5.9+,1,30,47.54288,-120.7281
"5.10a Arete","Hammerhead Rock > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106606417/510a-arete,2.1,-1,"Sport, TR","5.10a PG13",1,40,47.54288,-120.7281
"42nd Street","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803135/42nd-street,1.6,-1,"Trad, TR",5.7,1,40,47.5452,-120.72563
Slot,"Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803190/slot,2.0,-1,"Trad, TR",5.8,1,50,47.5452,-120.72563
"No Parking","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121248217/no-parking,2.0,-1,"Trad, TR",5.8,1,45,47.5452,-120.72563
"A Walk in the Park","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803229/a-walk-in-the-park,1.9,-1,"Trad, TR",5.9,1,50,47.5452,-120.72563
"Fifth Avenue","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803269/fifth-avenue,2.3,-1,"Sport, TR",5.9,1,50,47.5452,-120.72563
Snatcher,"Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803291/snatcher,2.4,-1,"Sport, TR",5.9+,1,60,47.5452,-120.72563
Snapper,"Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120761869/snapper,2.5,-1,Sport,5.9+,1,60,47.5452,-120.72563
"No Barking","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803154/no-barking,2.2,-1,"Sport, TR",5.10-,1,45,47.5452,-120.72563
"Barking Lot","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121248352/barking-lot,1.8,-1,"Trad, TR",5.10d,1,45,47.5452,-120.72563
J.L.A.,"Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121568270/jla,-1.0,-1,Sport,5.6,1,25,47.54582,-120.72878
"Señor Moment","Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121568196/senor-moment,1.0,-1,Sport,5.8,1,30,47.54582,-120.72878
Mantelabra,"Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121568213/mantelabra,2.0,-1,Sport,5.9+,1,65,47.54582,-120.72878
"Jim's Corner (Project)","Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121568335/jims-corner-project,-1.0,-1,Sport,5.10,1,45,47.54582,-120.72878
"5.10 T/R #1","Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123390641/510-tr-1,-1.0,-1,TR,5.10,1,25,47.54582,-120.72878
"5.10 T/R #2","Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123390671/510-tr-2,-1.0,-1,TR,5.10,1,25,47.54582,-120.72878
"Air Drop","Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121568309/air-drop,2.0,-1,Sport,5.11-,1,45,47.54582,-120.72878
Spanked,"Upper Clamshell Cave > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121567640/spanked,2.0,-1,Sport,5.11,1,45,47.54582,-120.72878
"Left Crack","Guide's Wall > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122519962/left-crack,2.0,-1,"Trad, TR",5.6,1,30,47.54428,-120.7295
"Middle Crack","Guide's Wall > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122520099/middle-crack,2.0,-1,"Trad, TR",5.6,1,50,47.54428,-120.7295
"Right Crack","Guide's Wall > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124955089/right-crack,2.0,-1,"Trad, TR",5.8,1,25,47.54428,-120.7295
"Baby's Behind","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112864785/babys-behind,1.6,-1,"Trad, TR",5.3,1,70,47.54314,-120.72265
"Baby Steps","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582034/baby-steps,1.4,-1,Sport,"5.4 PG13",1,70,47.54314,-120.72265
"Tea Party","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107638762/tea-party,1.9,-1,Sport,5.5,1,90,47.54314,-120.72265
"Unburdened By Genius","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119169245/unburdened-by-genius,1.0,-1,"Trad, TR",5.5,1,55,47.54314,-120.72265
"Familiar Face","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121179460/familiar-face,2.0,-1,"Trad, TR",5.6,1,60,47.54314,-120.72265
Hopscotch,"Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582181/hopscotch,1.6,-1,Sport,5.6,1,60,47.54314,-120.72265
"Aisle of Sky","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106904386/aisle-of-sky,1.9,-1,Sport,5.6,1,100,47.54314,-120.72265
"Father's Day","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106581998/fathers-day,1.9,-1,Sport,5.7,1,45,47.54314,-120.72265
Juice,"Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582008/juice,2.5,-1,Sport,5.7,1,40,47.54314,-120.72265
"Birthday Boy","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582185/birthday-boy,2.3,-1,Sport,5.7,1,80,47.54314,-120.72265
"Playground Bully","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106904517/playground-bully,1.8,-1,"Trad, Sport",5.7+,1,100,47.54314,-120.72265
"Sprout's Route","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108300566/sprouts-route,1.6,-1,Sport,5.8-,1,90,47.54314,-120.72265
"Romper Room","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582024/romper-room,2.5,-1,Sport,5.8,1,40,47.54314,-120.72265
"Monkey See","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112203844/monkey-see,2.1,-1,"Trad, TR","5.8 PG13",1,50,47.54314,-120.72265
Parallel,"Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125077451/parallel,0.0,-1,Sport,5.8,1,60,47.54314,-120.72265
"Bad Teacher","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121179472/bad-teacher,2.0,-1,"Sport, TR",5.9,1,50,47.54314,-120.72265
"Playground Monitor","Playground Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117729157/playground-monitor,1.8,-1,Sport,5.10b/c,1,90,47.54314,-120.72265
"Whutza Point","Whutza Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108829656/whutza-point,2.0,-1,"Trad, Sport",5.7,1,100,47.54448,-120.72342
Zerberts,"Whutza Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108829673/zerberts,2.3,-1,"Trad, Sport",5.7,1,60,47.54448,-120.72342
Wedgie,"Whutza Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108829645/wedgie,1.8,-1,"Trad, Sport",5.9,1,100,47.54448,-120.72342
"Birthday Greeting","Whutza Point > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125024724/birthday-greeting,2.0,-1,Sport,5.9,1,50,47.54448,-120.72342
"Bush Gardens","Bush Gardens > Deb's Crack area > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115400542/bush-gardens,2.0,-1,"Trad, TR",5.7,1,75,47.54379,-120.71989
"What Lies Beneath","Bush Gardens > Deb's Crack area > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115400584/what-lies-beneath,2.0,-1,"Trad, TR","5.8 PG13",1,65,47.54379,-120.71989
"Williams's Five Twelve","Williams's 12 > Deb's Crack area > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121227263/williamss-five-twelve,2.0,-1,TR,"5.12a PG13",1,30,47.54282,-120.71841
Mirage,"Recess Rock > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120995812/mirage,3.0,-1,Sport,5.10c,1,60,47.54228,-120.7212
"Apple Replant Disease","The Orchard > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125077386/apple-replant-disease,1.5,-1,Sport,5.9+,1,40,47.54224,-120.72146
"Honey Crisp","The Orchard > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125133127/honey-crisp,1.0,-1,Sport,5.10+,1,40,47.54224,-120.72146
"Bitter Pit","The Orchard > Playground Point Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125133051/bitter-pit,2.0,-1,"Sport, TR",5.12a,1,35,47.54224,-120.72146
"Blade Runner","Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120991756/blade-runner,2.0,-1,Sport,5.10a,1,45,47.59972,-120.71242
"Pucker Chicken","Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120991887/pucker-chicken,2.0,-1,Sport,5.10a,1,45,47.59972,-120.71242
"Wandering Minstrel","Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120991958/wandering-minstrel,2.0,-1,Sport,5.10a,1,50,47.59972,-120.71242
"PG Advised","Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108409290/pg-advised,1.7,-1,"Trad, Sport",5.10b,1,80,47.59972,-120.71242
Hangdog,"Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110098545/hangdog,3.3,-1,"Trad, TR",5.11c,1,80,47.59968,-120.71235
"Rainbow Connection","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109535537/rainbow-connection,3.0,-1,"Trad, TR","5.11c/d PG13",1,60,47.59968,-120.71235
"Das Musak","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106269300/das-musak,3.6,-1,Sport,5.11d,1,60,47.59968,-120.71235
"Rainshadow Direct","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109817765/rainshadow-direct,3.6,-1,Sport,5.12b,1,100,47.59968,-120.71235
"Honkey's Lament","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108320561/honkeys-lament,2.1,-1,"Trad, Sport",5.8,2,,47.58978,-120.68839
"Gun Rack","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105921065/gun-rack,3.0,-1,Sport,5.9,2,,47.58978,-120.68839
Nettlesome,"Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105794275/nettlesome,2.3,-1,Sport,5.9+,2,175,47.58978,-120.68839
"Playin' Possum","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105794282/playin-possum,2.5,-1,"Trad, Sport",5.10a,3,240,47.58978,-120.68839
"Poultry in Motion","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105794216/poultry-in-motion,2.8,-1,Sport,5.10c,1,100,47.58978,-120.68839
"Perils of Pauline","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105794030/perils-of-pauline,2.5,-1,Sport,5.11c,1,100,47.58978,-120.68839
"Kissin' Cousins","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108873329/kissin-cousins,2.7,-1,Sport,5.11+,1,85,47.58978,-120.68839
Thing-a-ma-jig,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107778626/thing-a-ma-jig,1.8,-1,"Trad, Sport",5.8,1,70,47.59186,-120.68569
"Piece of the Puzzle","Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105822191/piece-of-the-puzzle,2.1,-1,Sport,5.8+,1,40,47.59186,-120.68569
Cryptogram,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105822199/cryptogram,2.8,-1,Sport,5.9+,1,100,47.59186,-120.68569
Thing-a-ma-bob,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107181593/thing-a-ma-bob,2.3,-1,Sport,5.10a,1,85,47.59186,-120.68569
Perplexus,"Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105822207/perplexus,3.4,-1,Sport,5.10b,1,100,47.59186,-120.68569
"Rubik's Cube","Puzzle Palace > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111876736/rubiks-cube,2.3,-1,Sport,5.10d,1,90,47.59186,-120.68569
"State of Delusion","Nut House > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108873344/state-of-delusion,1.6,-1,"Trad, Sport",5.10b,1,100,47.59095,-120.68556
"Pistachio Pillar","Nut House > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107181578/pistachio-pillar,2.2,-1,Sport,5.10c,1,60,47.59095,-120.68556
"Halcyon Daze","Nut House > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107181585/halcyon-daze,3.5,-1,Sport,5.11d,1,100,47.59095,-120.68556
"Opening Ceremonies","Special Spot > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105865895/opening-ceremonies,2.7,-1,"Trad, Sport",5.9,1,100,47.58826,-120.69273
"Seven Seas","Retardant Rock > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105869894/seven-seas,2.2,-1,"Trad, Sport",5.7,1,100,47.58971,-120.68855
"Agent Orange","Retardant Rock > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105869901/agent-orange,1.5,-1,"Trad, Sport",5.8+,1,100,47.58971,-120.68855
"Red Tide","Retardant Rock > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105869889/red-tide,3.1,-1,Sport,5.10b,1,100,47.58971,-120.68855
